generation,best_fitness,avg_fitness,std_fitness,delta_element.Cd.levels[0],delta_element.Cd.levels[1],delta_element.Cd.slater[0],delta_element.Cd.slater[1],delta_element.Cd.shpoly[0],delta_element.Cd.shpoly[1],delta_element.Cd.kcn[0],delta_element.Cd.kcn[1],delta_element.Cd.gam,delta_element.Cd.lgam[0],delta_element.Cd.lgam[1],delta_element.Cd.arep,delta_element.Cd.en,delta_element.S.levels[0],delta_element.S.levels[1],delta_element.S.levels[2],delta_element.S.slater[0],delta_element.S.slater[1],delta_element.S.slater[2],delta_element.S.shpoly[0],delta_element.S.shpoly[1],delta_element.S.shpoly[2],delta_element.S.kcn[0],delta_element.S.kcn[1],delta_element.S.kcn[2],delta_element.S.gam,delta_element.S.lgam[0],delta_element.S.lgam[1],delta_element.S.lgam[2],delta_element.S.arep,delta_element.S.en
26,1.5490799377856521,1.5490799377856521,0.0,2.264394261051045,0.6817723040538346,0.3223672938209452,-0.10288379765971434,0.00423487751949711,0.01509131355433134,0.03270380125972197,0.10744887063251266,0.02934475494230132,0.18637636641742938,0.08021319619625744,-0.047450620252537656,-0.2552985459723811,3.2759126583723734,-2.2642461248025576,-0.17416519083697968,0.1001144133710663,-0.1305691405939462,0.0011599428074076101,0.015292487616557632,0.0013953886006776994,0.030579614524323007,0.012507950424676284,-6.385953700055458e-05,0.0012059349289012672,-0.014990768443730151,0.004276131503577529,0.05902864489330162,-0.11390679504688916,-0.04040965978366873,0.5162080337172519
27,0.6915089606433167,0.6915089606433167,0.0,-2.5438553848235337,0.21435410962797574,-0.3817735198339345,0.16942824416137392,0.020485995036819082,0.010899553147289603,-0.03256778124864698,-0.03706280745448612,-0.001531678825940297,-0.20993328419703228,-0.03640224909139089,-0.0034186571611991567,-0.381985104505022,1.696708625138779,0.8677826239761028,-0.012981632911533314,0.39608048040667043,-0.4575081875251512,0.0016015291891016137,0.02652109354386281,0.004469922119537846,0.019112841682284998,0.03233773770885462,0.007649089193200374,0.000664093233169025,-0.019066789138870832,-0.07623904299416784,0.03720766745617754,0.05309110943068962,-0.06166378127614358,0.6444154797661725
28,0.7985580621658013,0.7985580621658013,0.0,-0.429354104947544,-0.45603039301213544,0.11363396277296678,-0.25797453262902503,-0.01082659876191723,0.002410191943004583,0.1825812185796554,0.13858207080085916,-0.0020927440861491786,0.23073025697120597,-0.04913145956441112,0.16315816049777965,0.1859490013968248,2.777658131491581,-1.6099428037070211,-0.14120731324618263,-0.5587919734213407,-0.1089198694974225,0.2622637250102149,0.00947730707103997,-0.015164456689103246,-0.029932835939507407,0.03345150971625299,0.005027606567715323,0.000803315887406438,0.1278110342411658,0.2010670944826285,0.18362623862241267,-0.1634707415548564,0.13790377969055445,0.4955590523547446
29,1.5038748570442957,1.5038748570442957,0.0,-0.8179605639596783,-0.6109866076224688,0.3261972390493866,0.013351784400169375,-0.022103472762313614,-0.009423447288641015,-0.06294101959314356,0.09325434475614819,0.012104874255045472,-0.15336318946986371,-0.2219772183042784,-0.1262933721980497,-0.11291100695243461,-5.12569585470796,-1.0663445948811034,0.17201682723123146,0.39261429400291714,0.49304716017087147,0.4040266024895782,-0.020918797010149592,-0.003878127148914591,-0.012167146597312134,-0.025056892930730795,-0.004440169256952162,-0.0011558906432661137,0.015590860436477949,-0.21460484811539637,0.02571515435464644,0.21771141605861288,-0.258935520137784,0.4574301877645457
30,0.47354655911536314,0.47354655911536314,0.0,3.005503504299993,0.21986788064660479,-0.3163551811971532,-0.270326337554474,0.010034673892240067,-0.007437935284695774,-0.09221587024038867,0.08237545247384895,-0.016744942919966116,0.048392567092733874,0.04723844577886449,0.014557198479305367,-0.4176706782622013,-1.877784547018262,-0.7255537799155629,-0.30896273442736444,-0.36574596321735076,-0.15895497671498982,0.4905322713515994,-0.004423825116413926,0.014784034535707341,-0.04023550694530245,-0.011857526801767104,-0.0022733444903291627,-0.00036523580423969415,-0.10599083917222274,-0.061067006572631755,0.1376160521010038,0.07314126949014943,0.18232509626981663,0.10641994611192507
31,1.3498435741410928,1.3498435741410928,0.0,2.145856138165575,0.18630829418453665,0.1054575794304875,-0.29370848925860704,0.0070342814394213915,-0.006529677337006039,-0.07557714653427614,0.08343039564306604,-0.019085079548349385,0.04102832905615106,0.0575145026291205,0.2528127904491113,-0.35028932189669537,3.4782968906779885,-0.7690818197750158,-0.3030602655919803,-0.2733802823567113,-0.08940023024123489,-0.21352739216296568,-0.0033360281297392103,0.014808262425587436,-0.017144263953647265,-0.020428235751515908,-0.003009914515550119,-0.0003861699715759226,-0.09012275723973562,-0.10143657160806252,0.152898616302658,0.226749994375272,0.1678061777585491,0.15012093730263576
32,1.225314907136121,1.225314907136121,0.0,0.3700980280503767,0.6564094553744066,-0.3788128428690345,0.07653140000148695,-0.00039183624427223396,-0.0037943635735941394,0.10607071513475305,0.022490123762578793,0.025045137369148096,-0.10907414336161136,-0.12407842552909387,0.03036765500419536,0.2826905189786175,3.0716944396355075,1.6098480972417821,0.2256421968241833,-0.4570170517190473,0.07385356057609638,0.4550589358236401,-0.026461377019155408,-0.004495226624600467,-0.024193996861125056,0.013974791466586589,-0.008491727962180083,-0.0017869494652745389,-0.10597406580253865,-0.1701562115189097,-0.09825067390705333,-0.12711007322273815,0.24472085757133977,-0.50303815086298
33,0.6950507827849703,0.6950507827849703,0.0,3.010082692973116,0.155678401331921,0.09165167530539797,-0.269298520194019,0.008012808930883158,-0.004963401142136094,-0.06982382540942851,0.08066745173117175,-0.016890414954929184,0.05750035075019344,0.032761325381181816,0.2555449920951014,-0.4042644212533133,3.437756736046804,-0.5952512860548378,-0.32396222183851675,-0.29889711453054124,-0.176483351812607,-0.23976247580181775,-0.0014483803827262665,0.01441188746799952,-0.017815604753524283,-0.0336199627238266,-0.0024943190888738476,-0.0002289488189021905,-0.09461379251436786,-0.0996837706539877,0.15441405224385318,0.2251906951239222,0.15679661469117057,0.13866201674174805
34,1.4897160808858847,1.4897160808858847,0.0,-0.9909516476505598,0.536618406143694,-0.15550208990657355,-0.275143409347138,0.018041507568409942,-0.006004130895674684,-0.07254453873351462,0.09887126546233185,-0.02587460958994868,0.006518017465667825,0.023523428963090454,-0.22092920971978847,-0.07143947431238207,5.155594219591617,-0.7056660023741479,0.14089985515566616,0.435279934526446,0.4488242560507407,-0.41240520542431525,0.002972571381454875,-0.008448440563770677,-0.01755505302828883,-0.01782254745794254,-0.006030332655301306,-0.0005399904423600121,-0.09995241548451783,-0.17486685600885,0.199706131369353,-0.111151853703372,-0.265030934909692,0.1308720693109633
35,0.5985815463660735,0.5985815463660735,0.0,2.9941917092018766,0.2102867386092635,0.11183895927857179,-0.29042929517055316,0.007587905705848413,-0.005921814580666283,-0.09342681680668291,0.08306102858353981,-0.015734246950028258,0.04478794225136573,0.0822840160994277,0.03460261793490749,-0.381366650557744,3.637932721085356,-0.6305870097784876,0.40661991705260303,-0.3048726847027079,-0.15029676408088344,-0.179951038716758,-0.006147696078695503,0.014305446759812095,-0.017831259417671663,-0.024299815301747046,-0.0032446936575264845,-0.0003306890918453858,-0.08270622627719137,-0.12632097619260862,0.0972748039634449,0.24714442912440093,0.15231010657851485,0.13426787878291968
36,1.533313198811645,1.533313198811645,0.0,-1.7079654514618188,-0.4408794654408825,-0.3297245985245263,-0.00862796438305602,0.01645074688966655,3.142915576020977e-05,0.061257478518742275,0.196767823726796,0.02700434723806569,-0.09560302452213532,0.11566189572629682,-0.17264605331038396,-0.2628692713138274,-0.38102975116379056,2.197350993399839,-0.0775760713038689,0.4133178329333065,0.07770910793565822,0.16164172975586588,0.011345464532283911,-0.01137093411116636,-0.03257905715534895,-0.02258582163689822,-0.005758519266035093,0.0016963472126458046,0.10437435532808803,0.07044881467732833,0.14498596104158923,-0.23377388319529713,0.010008581520625448,0.6281698515897398
37,1.8226110889737286,1.8226110889737286,0.0,-0.5960263433500419,0.8033490368688501,0.4948192060615342,0.14560366905015076,-0.0056548232324002135,0.014484741005597448,0.10652212820936247,0.13053564602139825,0.01609061052302227,0.23616210381863967,0.0845352330311594,0.18165097124499852,0.2756738229540525,3.97499429491209,3.0237474756916445,-0.39646433910684964,-0.020617224037513093,0.3759763918959229,-0.2753119115186413,-0.016558128525196253,-0.005610999736731216,0.028097060982233524,-0.005688883128353084,0.00033697460604788926,-2.0568730272597924e-05,-0.05867013663322851,-0.15399981134626528,0.05197896584610828,-0.02400657867977629,0.04829462426959541,-0.504206160836262
38,1.7873524545119803,1.7873524545119803,0.0,1.6853912412367507,0.20617546337661574,0.09590916367292568,-0.2945592551917764,-0.025086445992336615,-0.0048664832671714425,0.19509510273768219,0.08311796372029685,-0.017793951144282866,0.03558209834787762,0.07853677274506976,-0.2537133501387241,-0.3378304323576242,3.7643621563305416,-0.5812979491136652,-0.29634237487112536,-0.33296013494974286,-0.14543877646104697,-0.20746404843663346,-0.005647859807389244,0.015160708817839187,-0.021905546618251698,-0.022352929727405907,0.004471776949707532,-0.0001838247153872572,-0.09242676630643532,-0.11595200689434582,0.07702359389789992,0.24393229954633466,0.15326628779490337,0.12720236137793783
39,0.3063313021060694,0.3063313021060694,0.0,2.863210191667825,0.1291077678931578,0.0940006122987258,-0.29132122668524474,0.016856268733904084,-0.005034980692898622,-0.08467016000646087,0.06570099302314915,-0.017181747176122808,0.07320328794866304,-0.07417401286395275,0.03521497355358738,-0.4019851030786086,-0.9583140074601282,-0.4100396228953489,-0.30496234412348455,-0.2531286109612796,-0.14648737777852028,-0.2186778024663114,-0.006125543486185547,0.014506565389686393,-0.009990936477253187,-0.023459632702896097,0.00459966341164357,-0.00020661324976297551,-0.09088300251019954,0.16752315040410548,0.08393219406659624,-0.016183524125292337,0.15547695143448026,0.10324426204560666
40,0.8648443447522798,0.8648443447522798,0.0,1.9241620309248635,0.10674020011009988,0.12986349902056693,-0.22121991004446018,0.01684996595249401,-0.004616848496128589,-0.08937584329262604,0.07412595083829703,-0.015526802242066304,0.06770731117606932,-0.08720828475207132,0.041733788572245745,-0.3505819630320499,-1.2908801833898487,-0.4940938585338621,0.41055477543672736,-0.27100132374282015,-0.20563157975204382,-0.2240481428129033,-0.003400598272379568,0.015166337274862017,-0.011865955933666461,-0.023673567354120892,-0.004100624770626567,-0.00012251879958554042,-0.09379978880789108,-0.1255018217575531,0.08903260038500549,-0.24793528146172128,0.17153511251700904,0.1389557379946078
