generation,best_fitness,avg_fitness,std_fitness,delta_element.Cd.levels[0],delta_element.Cd.levels[1],delta_element.Cd.slater[0],delta_element.Cd.slater[1],delta_element.Cd.shpoly[0],delta_element.Cd.shpoly[1],delta_element.Cd.kcn[0],delta_element.Cd.kcn[1],delta_element.Cd.gam,delta_element.Cd.lgam[0],delta_element.Cd.lgam[1],delta_element.Cd.arep,delta_element.Cd.en,delta_element.S.levels[0],delta_element.S.levels[1],delta_element.S.levels[2],delta_element.S.slater[0],delta_element.S.slater[1],delta_element.S.slater[2],delta_element.S.shpoly[0],delta_element.S.shpoly[1],delta_element.S.shpoly[2],delta_element.S.kcn[0],delta_element.S.kcn[1],delta_element.S.kcn[2],delta_element.S.gam,delta_element.S.lgam[0],delta_element.S.lgam[1],delta_element.S.lgam[2],delta_element.S.arep,delta_element.S.en
39,1.6674531685165794,1.6674531685165794,0.0,1.0188939793295102,-0.9280718914475146,-0.44739785771510787,-0.15748903880344822,0.020254596965695176,0.006735066761617864,-0.030846006196648276,0.0025864314374093034,-0.03152431530294131,-0.24530301680397826,0.022312215796550183,0.25542609093247304,-0.08551833049696445,-2.907668961842411,1.9216531741680143,-0.4163531475138922,-0.618392537911048,-0.12528519847611652,0.11944600308573694,-0.041670367360418153,0.014864898709913178,0.03795173244560415,-0.03475627741337976,-0.00903734846959299,-0.0019900260243521303,-0.16048508886077162,0.03715086057708894,0.19797005690677805,0.23951126783329912,0.29572855217392924,-0.22127288238687326
40,0.44234153648395935,0.44234153648395935,0.0,0.345966871731914,0.885488777508753,0.13609342751328768,0.09441847102052603,0.0243859920202691,-0.015527660671454058,-0.01708754432481556,0.14237508901032536,0.0018386794772609627,-0.24361994926831332,-0.07577925529670504,-0.14070272319279853,-0.08323051972297413,2.161233048572633,1.9863310880357226,-0.42061681157233455,-0.221738180172236,-0.4679074918584767,0.11913653997862017,-0.037872123432771465,0.010956768825014694,-0.03913709994777677,-0.03531812691524691,-0.008051567798003027,-0.0021312778854118645,-0.12986044240743144,-0.058119133470016515,0.20531698255832598,0.24896290433895873,-0.08133891867024445,-0.2108716945328779
41,1.6446071256157997,1.6446071256157997,0.0,-1.253044758225034,-0.24033947394068056,0.06679411904826571,0.11624820496822941,-0.009203463208560858,0.0057092208836027475,-0.03147092749323935,-0.020038077985573312,0.006000207026412657,-0.24943678450816287,-0.07390775916847359,-0.20455576120003216,-0.12541391430074467,2.6111699630914167,-2.960612810985136,-0.02092271711012894,-0.21241435665906439,-0.2716847722203941,0.07045830357851335,0.00810439878151964,0.003555191405667367,-0.023295189885042034,-0.03382787770422105,0.0011122451850970189,0.001926905648531688,-0.09746966501022947,-0.07763539480667958,0.19927992235403147,-0.23921331144225433,-0.0932615112515447,-0.18334146885097047
42,1.4241302733166248,1.4241302733166248,0.0,0.6101261777407476,-0.26320371208219706,0.12860133897863069,0.08735017623833574,-0.007261127974774267,-0.015067740264670199,-0.01600785534357014,0.13528092867843947,0.002830844466232968,-0.23895277080214516,-0.06984772264812222,-0.13463916175380475,-0.11252448946129578,2.2599989491006944,-2.8081654731741246,-0.4069365807501333,-0.24434277398768733,-0.20130223103264133,0.08286419265595546,-0.04172295706965015,0.004478782328912856,-0.03426253297633439,-0.03542845224643364,-0.0007829084689811583,0.0019351211813087065,-0.10616476504774597,-0.04943730751785924,0.2041554514938616,0.23998614696578513,-0.12084851290047594,-0.24399437297127324
43,1.64714054216694,1.64714054216694,0.0,0.239398698293682,0.8733131187664744,0.17066165441588055,0.09172551746602942,-0.010408724141168169,0.004473587029014403,-0.029733719291023135,0.1342468045179333,0.0069606459673890175,-0.2119418986792726,-0.06442786984444682,-0.15184377824023798,-0.109941366400933,1.7457379429021849,-2.945048433228701,-0.2585049131388302,-0.24017987035963984,-0.28982538882338127,0.0938750469306533,-0.017715223930571705,0.004154762997849955,-0.040529480819282176,-0.03559194918333025,-0.0007210662749725233,0.0020268983508401287,-0.08289133125564974,-0.10169068464046083,0.19920433849950425,-0.2173670935083879,-0.10931722940774025,-0.18831778156914902
44,0.765554028563628,0.765554028563628,0.0,-1.1819241885988863,-0.3015903866669656,0.022504749440567462,0.29336604579642134,-0.009431169162790493,0.004370768605315489,-0.029597264872598575,0.13532281658006448,-0.015792750084161755,-0.22553345573932038,-0.06071368737762706,-0.15690858155335285,-0.14129416847489118,2.9792914172128633,-2.9833375544178136,-0.2636613837264754,-0.23942785675227674,-0.2829151671615897,-0.48435646086379247,0.006224807771539942,0.0031906061844268335,0.005240486284092599,-0.035012557312419534,-0.00018810178843652742,0.0017717504892039715,-0.09210660120169156,-0.08583319826381097,0.1572270917127374,-0.23424874763342451,-0.10817576078433855,-0.1578081459744416
45,1.9989780825379264,1.9989780825379264,0.0,-1.2169908952818886,-0.20103126063131382,0.05582625311725087,0.10374823824964508,-0.009719483181983388,0.0035885406506203504,-0.02732572376947944,0.1255353233860085,0.007345077940870359,-0.24556549328445276,-0.08003135982518694,-0.15731627931983683,-0.13061077232115625,2.177652012552006,-2.9225845031923274,-0.2726770771198199,-0.23418023865761795,-0.27997668728471625,-0.008831978619517677,-0.02000990131818739,0.0030671540191154756,-0.022989295681592414,-0.03146410525069292,-0.00027344930391111355,0.0021321154892334146,-0.09591443773186037,-0.07198627273956637,0.14526802370335667,-0.23406286911104268,-0.09854620432001182,-0.22518401430665191
46,0.28473392079272886,0.28473392079272886,0.0,-1.0467417209203056,-0.2544756821155221,0.08972218936676724,0.2785529530933537,-0.008876750916827436,-0.015490255191227355,-0.03291669929171239,0.148595737406727,-0.01626873684662203,-0.23882079062787887,-0.23020395328294407,-0.15304286385355959,-0.17433804293085498,3.0619305896106823,-2.8943695214324645,-0.28413878656484237,-0.23623892301928606,-0.3155984897237858,-0.4654881148964174,0.00835289558667543,0.0030192655166421736,-0.022163941893151212,-0.02366167254024791,6.724071528049075e-05,0.0020648322447693246,-0.08234928990281065,-0.13947007077521012,-0.0648413664210975,-0.026481529647105262,-0.16491008327887435,-0.054441892490738386
47,0.706865309858538,0.706865309858538,0.0,-1.1547713348524855,-0.23153726634274863,0.07014900144160352,0.2907123225136625,-0.00941071611861062,-0.015563832582323162,-0.028105403510050475,0.14102584653073588,-0.015902217881076264,-0.2208226594417928,-0.22578009418335998,-0.16508415516498232,-0.15825251838710042,2.8714863783591937,1.0425055821731082,-0.26256260811597154,-0.2068795729210029,-0.3093783405693755,-0.40649273614808235,0.008138993974559666,0.0029639682597716183,-0.024323894449411465,-0.02308879458380715,-0.000944703299145401,0.002033914378525665,-0.09745327031028206,-0.09882528665671353,-0.07298749050799735,-0.24061303486534402,-0.1411843573666538,-0.11317326482882129
48,0.9975103810773813,0.9975103810773813,0.0,-1.409767974276754,-0.2708805970363426,0.08413264955197786,0.15458731074359888,-0.02423959103723433,0.0038248497677868393,-0.042119333375477956,-0.04641603538541796,-0.020009530884342028,0.1480646691825398,0.09396637376840611,0.17219512659846492,0.06194192073722893,3.581627289744958,-2.9411221807882413,-0.27727130915462017,-0.1921548039721559,-0.3288638366250125,0.4841301422347506,0.004425747175978628,0.0035119238532905633,-0.02258731857889068,-0.023601774804509396,-0.00036113217413127896,-0.0012720447431974688,-0.10095995848655759,-0.11666821579106046,-0.06121761828984129,-0.23768546869434692,-0.19193788585522187,-0.08098013743017551
49,0.2118904697281503,0.2118904697281503,0.0,-1.1781884290774798,-0.23620394203931872,0.03256337150717137,0.10203138483086494,-0.009782087958525684,-0.015195271418660138,-0.042537202168007396,0.13622963173076644,-0.015439823118202717,-0.23446982877203226,-0.0641274584982966,-0.14758243518180336,-0.10901052105967879,3.03297510603446,1.1166221530093505,-0.2629428735287258,-0.22874870792332835,-0.2656361557835796,-0.4667542538337841,0.0012596200397949342,0.002732930076935189,-0.020950295509534228,-0.023712340068632987,3.303964101773749e-05,0.002094513261943187,-0.09526886459383965,-0.10250563087974884,0.1668711772266266,-0.22749043371841104,-0.08528023549820407,-0.15749508937220336
50,1.1004779328105654,1.1004779328105654,0.0,-1.2894006142694074,-0.21935696642342117,0.05976643681139571,0.2911050584581767,-0.010398059108732108,-0.01530609556486693,-0.039762866021206364,0.1099493627075423,-0.015835774176855194,-0.03688882000340532,-0.22134549326466613,-0.16255729887723647,-0.21692222264404326,2.891777658740672,0.9130552945914179,-0.26745655398941537,-0.1907528440485593,-0.30873009345283675,-0.1179933444580441,0.0067435386444847645,0.0023276255018783998,-0.023869033439777476,-0.022974378558687128,5.55573444681115e-05,0.002099271515199898,-0.09005048921224645,-0.10985018985904593,0.13487062171316966,-0.03585228596028778,-0.12532069437511173,-0.06013625999648564
51,1.361011480719395,1.361011480719395,0.0,-1.5063773346075031,-0.2869476855375548,-0.04707391714682396,0.2778385282931286,-0.02533643214855133,0.000286971776692152,0.008076173017121751,-0.05301500186820628,-0.017876254021641613,0.14113137115881158,0.11000045062720398,0.1543989353335995,0.08474035549307768,-1.635337603901462,-2.9957320146312156,-0.24872266813710264,-0.23599352261672957,-0.3524826674638124,0.4859873081659907,-0.020338316493411474,0.003052165800570668,0.008694679715072373,-0.023609794954897387,-0.004450069545962554,-0.001257701643841062,-0.09029640719871845,-0.1246060688486641,-0.07078651867164532,-0.16032317839558874,-0.1610395073110671,-0.019263080423123302
52,1.3937955142792644,1.3937955142792644,0.0,0.8139493969777796,-0.9233010033916567,0.4709377175868559,-0.28863319874922344,-0.001376438549614195,0.010139912056131947,0.038193439046856875,-0.06855271591700435,-0.026844374965267856,0.23967093252769178,0.008608724076925034,0.2363056976522533,-0.029852544408647486,-5.954437375862593,2.9893428083763407,-0.4254939342822266,-0.6021485371488158,-0.032725083953614176,0.125894362138828,-0.04137037023510634,0.012943857920738412,0.03895769093728427,-0.030494374689981493,-0.007261164332938788,-0.0020766173267683756,-0.1492174709976703,-0.2487290219590078,-0.13636764205992014,-0.05684137280998658,0.2823344076032759,-0.2304694733332866
53,2.1140749126465237,2.1140749126465237,0.0,-1.6886638031414645,-0.46723161349751363,-0.04210198479330751,0.2912425979876918,-0.025026027000742607,0.0022369776762159177,-0.056662179076089565,-0.058136967360312305,-0.020107786966466368,0.1561833991113517,0.08878713869299715,0.15656325959704298,0.06386903228809482,3.71591840639131,-2.351777588174011,-0.27997751063447573,-0.08931196303581501,-0.3526057655034651,0.4879723404348808,-0.01994463626427906,0.0011764503858740297,0.004191548175758897,-0.023868824134336025,-0.004595120560591248,-0.0014356549778593956,-0.02340361287487558,-0.14048273126895383,-0.051388050352549564,-0.19456153160891243,-0.1845932238505834,-0.01569378250788711
54,2.5497181239335363,2.5497181239335363,0.0,-1.6117043835617544,-0.48350788009867207,-0.05478173821674592,0.15991040197429363,-0.02555127665136306,0.0007648139485944977,-0.05779086271821191,-0.04653993785595059,-0.02098698878372035,0.16246545287809977,-0.22351098373952427,0.15590696301168228,0.08822105680015313,-1.4846011065733222,-2.283147738006967,-0.26741791821440075,-0.09391303265101447,-0.380431646202841,0.46708404332424713,-0.025660849579178913,0.0004580803206550438,0.005690451344897818,-0.02329822838826158,-0.00458174978709705,-0.00103807190299263,-0.018502021534441027,-0.1351427493738937,-0.05014665717031841,-0.17688270779820736,-0.1998355127088689,-0.06095373871825993
55,1.9421731968768041,1.9421731968768041,0.0,-2.6074113915190917,-0.4746957358083077,-0.042234417435208726,-0.07907234102971095,-0.025023115960015635,0.0018988397119178158,0.010190038064677505,-0.052848858232984984,-0.021160040515065648,0.16187439716788266,-0.22987295014590703,0.16682542506847575,0.04783696636152257,-1.5333618996835945,-2.240328372540459,-0.09366548023488863,-0.12690451515003875,-0.3815356428710104,0.46379215880653524,-0.028100358259101232,0.007844856451076646,0.02978837243831084,-0.024037089944921597,-0.004750811180106666,-0.0014563848084784767,-0.026732841506722727,-0.1424535012197078,-0.053450786143969586,-0.16014867143136202,-0.18917525918778932,-0.028096351360672234
56,1.95588662315234,1.95588662315234,0.0,-2.9223065144826084,-0.596696412104333,-0.08489792864842127,-0.08753591517035564,-0.025699846266317605,-0.008552448592012013,0.0060660064177376,-0.05184975369635065,-0.02305394842172985,0.16798140911329007,0.09480934311964317,0.1846215487669387,0.05955508750139171,-1.9116946379069049,-2.316207992189579,0.053389144822448165,-0.0951942415283562,-0.38738421882304963,0.4784382948264927,-0.02766845595509962,0.007565658252473552,0.029519982125376126,-0.02098112667498446,-0.005046481852734978,-0.001385728867104915,-0.014222004552638001,0.2474313820989964,-0.05890021725982775,-0.1775703434634568,-0.29247601345088337,-0.4515165866626756
57,0.9979457874303592,0.9979457874303592,0.0,-2.8523915931122694,-0.5042259383643688,-0.07472742421342993,-0.07000975536340603,-0.02203097228378348,-0.00846553983883424,0.015469301792777002,-0.06377149494520447,-0.021401830102291103,0.15540963012851572,-0.22422879377839378,0.15562722916456173,0.02555758768987615,-1.8395717785054515,0.8221917828143752,-0.07657776416070194,-0.08211566844717755,-0.392933238983189,0.46889419784516573,-0.009241689646054457,0.00818111709875357,0.02873884162648055,-0.023754678690471293,-0.005720654164588786,-0.0014876685884039169,-0.027734357743971927,-0.14844760871362284,-0.07675563473336033,-0.16447135285257664,-0.18915327951073424,-0.054094932194906686
58,2.140005095472906,2.140005095472906,0.0,-1.961753644149022,-0.5092389217310402,-0.08069009706602359,0.037719466627623266,-0.02292353973278377,-0.007731719973535632,-0.0629963749245287,-0.05205691468989293,-0.02247192013537612,0.16062646838415517,0.09541180235193869,0.16703798728995167,0.02260621235638327,-2.1695923992538333,-2.441563638351589,-0.10667295568702806,-0.07053264604683251,-0.3833196060100963,0.48021193138435914,-0.028186228981270656,0.008952828408271607,0.028441924041902905,-0.022334613316003032,-0.004758801311479516,-0.0015198915126218553,-0.01956419613711169,-0.23683012797425396,-0.034268615906401956,-0.15498452592565226,-0.2785528687637664,-0.42937324766553786
59,0.9473162475988808,0.9473162475988808,0.0,-2.0395215673110947,-0.550011222787433,-0.08016608204826503,0.021277426799584553,-0.017015414245351274,-0.00893784627644418,-0.0617509859903273,0.04790305585169245,-0.02410367676796546,0.1686843757299985,0.05269195110376401,0.16687229895901612,0.030578630552437813,-1.638378637377233,-2.365137316101304,-0.09640972547111426,-0.07544243550156571,-0.4378114904768329,-0.3585360658235004,-0.002951485026969791,0.006915454353748185,0.028229040244170972,-0.019744727716481197,-0.005315452430114692,-0.0014900553369676713,-0.023417749035249735,-0.23564710444845371,0.10585932646395424,-0.18042807234168468,-0.28616398269828824,-0.4267125653984727
60,0.164287502009687,0.164287502009687,0.0,-2.686169156987841,-0.4994194477014591,-0.05608115642222078,-0.07378455553574192,-0.02538174052233841,-0.008172489942813742,0.013431328578071167,0.03851462839414785,-0.022955389868031875,-0.02872063650341694,0.06701487498845493,0.14651067156850361,0.013785550021357285,-1.4430008734212514,-2.183839043610286,-0.0816372739914677,-0.0717312614181771,-0.3848472665745719,-0.102149704619938,-0.02629338058165631,0.006784996760149521,0.026357627118532012,-0.018799647282349813,-0.005320428336159214,-0.001566262231740988,0.08364413679834659,-0.24255543626505638,0.111361523916082,-0.17502706427165915,-0.28245523842092257,-0.4127096587502468
61,0.5779784249000994,0.5779784249000994,0.0,-2.0781676033769063,-0.5164433493537683,0.308664766742615,0.034882492836500134,-0.01896349778250557,-0.00933183632570675,0.07183972942981072,0.03595402440140556,-0.009361858978693335,0.18396407207885357,0.054036590522176575,-0.06343456145362691,-0.00683507828030816,4.041834758918302,-2.383109994227656,-0.09741323154933945,-0.054205980722005886,-0.3927451049771671,-0.32752699179445943,-0.007867906045706669,0.00750845684254018,0.024438468253774798,-0.015402402578908236,0.0032259457026246052,0.0013366184253068248,-0.02282407170165046,-0.020606616210615658,0.10466351475015245,-0.18454883610091166,-0.2675408241398578,-0.38102218776701013
62,0.3920690865778633,0.3920690865778633,0.0,-2.1442205805464827,-0.5404449903900139,-0.1500580785298522,0.03500663835786266,-0.01674408706951147,-0.009182703859945796,0.011714830503480086,0.03515050843280414,-0.007970382257985797,-0.18565629242596104,0.058332920888576334,-0.03457578420954688,0.04018899766859496,4.153879246807353,-0.48084123674678914,-0.11412099616946425,-0.007406322031116019,-0.40449637122101745,-0.34988034028558546,-0.027751906231261447,0.007232531612093453,0.02953775581719964,-0.016329546542221268,0.003647223188096377,0.0013845130904705447,-0.025475098042691102,0.09815277345379858,0.10383298535259489,-0.1718726679356204,-0.28956360753525623,-0.3978935693757588
63,1.365866926772151,1.365866926772151,0.0,-1.7909909430987678,-0.4928518978395533,-0.0855608248635289,0.03287101227974576,-0.014178760792822362,-0.009307946369637929,-0.06237136346096548,0.03887882509342627,-0.00934960758296803,-0.04282592384271722,-0.11216652616218858,-0.03702223088765122,0.03876010072153435,-1.5217668800276485,1.0972725589583696,-0.05039163562120086,-0.40746691735071794,-0.3879785984975832,-0.3262042476974063,-0.004983130037199496,-0.0001701711167330297,-0.015209390503709508,-0.017643749719236906,0.0034356721926902187,0.0014417912249471603,0.07320498152638599,-0.23704788388595222,0.10655370668727937,-0.18699311316817502,-0.026897847148374954,0.37040169209614726
64,0.1466324883850778,0.1466324883850778,0.0,-2.4562775661369063,-0.05242438295730212,-0.12327391122237263,-0.06568593908032372,-0.016684420030895028,-0.010567468332279721,0.06112321212613504,0.03388270788995035,-0.009993649217158049,-0.07368995065005557,0.051648404515988955,-0.0184241473364799,0.015756717439035617,4.39851647204479,-0.39718973253902057,-0.07550006238247686,0.06255601400488375,-0.42001951994176934,-0.32587756537989043,0.016792850505385676,0.007081952608042244,0.028680945550081716,-0.01632409505689833,0.003747501905964172,0.001507360147926966,0.0371044156005238,0.09136260377542893,0.09309161661061793,0.02677514210857268,-0.26751000787488044,-0.42066052720051283
65,0.5185130047845021,0.5185130047845021,0.0,-0.3222760369072297,-0.035606807423775866,-0.1421928692820651,0.041440702832097775,-0.01760653039937922,-0.010010537053811538,0.048844317771547144,0.16647463440817772,-0.004510218827830259,-0.09580986541489955,0.05067068148254683,-0.03314331439294782,0.00031702972543445895,4.418233128229186,0.7569245457707705,-0.0956818626734075,0.041033624615826714,-0.42539259183988976,-0.3574711235322603,0.0175356733135463,-0.0014360329902693356,0.026876375896237592,-0.01604101910941344,0.0033013252712146973,0.0015211164755889002,0.039571383818744366,0.10323659951846675,0.11558752671885009,-0.12895422043491211,-0.2661778970848464,0.4195432575281979
66,1.3560070809733995,1.3560070809733995,0.0,-2.460893767489125,-0.5303531288539634,0.29650062616131656,-0.07083143742204467,-0.01757595189414944,-0.009683099628584727,0.06667240325603477,0.03792739983628991,-0.0110679728316046,-0.18288616687605141,0.048621890188195294,-0.03439907671477782,0.006662598969333633,4.7532576355800735,-0.5387827939386227,-0.07953006312414024,0.10790664917249426,-0.41247513922459933,-0.3250464611290116,-0.02791472042939483,0.007370786920179499,0.027687574256741204,-0.016210272120362024,0.002607010398238352,0.0014109444242989232,0.05260314402168098,0.08274857712662786,0.10387209188726132,-0.16260519305496923,-0.2852420149313579,-0.40356567541101684
67,0.4092585095633321,0.4092585095633321,0.0,-0.5363588700123323,-0.043283059377991595,0.3106118259778188,0.05662174730893699,-0.016681754457998577,-0.012347044463763564,0.06523322602607849,0.035262933249938094,-0.009184250945211123,-0.11156623979704916,0.052364418322382034,-0.03885698961532291,0.2937275866419211,4.704368490275517,-0.5062849936825202,-0.3453352000089689,0.07537922918434203,-0.18884120825359707,-0.34468725917751386,0.017571660546936735,-0.0017117899589879568,-0.014934822470958675,-0.015924235760611638,0.0024240869867918624,0.0014829693841397684,0.05189188157644198,0.10494427477877144,0.11307571973254815,-0.1235233959858254,-0.24273720089745454,0.40248611589753525
68,0.6790178176233668,0.6790178176233668,0.0,-0.39657745541213707,-0.023270201912525934,0.2997194372039713,0.03410653074052594,-0.020454415330154893,-0.012597933359996094,0.0663298913163928,0.1712881445405975,-0.010347371511332512,-0.08728856979942134,-0.018346057013059802,-0.03915683576617068,0.28686659221341326,4.428470761979849,-0.3135028712741761,-0.10613382996744725,0.062173301310957996,0.08299173199564258,-0.33313990262786897,0.015029596770424897,-0.0024026129119184766,0.024306583393505665,-0.016196453026428165,0.0034643154676419832,0.0012359026549409362,0.06519905003109494,0.08814648381800727,0.11400050142633111,0.05085374284575184,-0.2443064146610633,-0.6408453618227874
69,1.2572275675668267,1.2572275675668267,0.0,-2.525618122009792,-0.11657852066911323,-0.17195833272015038,-0.0376566092045012,-0.013295542739955063,-0.01286277086955006,0.07612729663331182,0.070418378325957,-0.013308849228597777,-0.13492416413989028,-0.02472333203850452,0.11985756484287724,0.13142427936695156,5.222449566225674,-0.7696857962359438,0.033631092514671224,-0.3343082494143239,-0.19073530403086014,-0.08156719894084152,0.03217050442950184,-0.0031107985834269505,0.01952821391176568,-0.006798737761478296,0.005749684648753146,-0.00044208593032606623,0.10081187849313156,-0.1966565048517389,0.015756402726577967,0.04491213705221342,0.08391990857970488,-0.34093401659773237
70,0.05563443762634801,0.05563443762634801,0.0,-0.47743950982949457,-0.01649247330936543,-0.15691602799964288,-0.033766362559985774,-0.016985982452909124,-0.011594868706694406,0.059939182979236914,0.17272651979271375,-0.00896707415161023,-0.10012206576586113,-0.10952072798336854,0.11330228484983418,-0.29625721608678224,4.549352908957481,-0.7385437312252066,-0.3518540825166001,0.04752748025382436,-0.1987762234839332,-0.3406789372866712,-0.012651205555007428,-0.001912630957917473,0.02239271120613473,-0.014427419430110139,0.003872671575118676,0.0014155508045236324,0.07505437658339142,-0.19430682953958023,0.008021550703628533,-0.11730675873411356,-0.24081838900814445,0.39374262303396756
71,0.7083395642567607,0.7083395642567607,0.0,-0.33831731700603207,-0.031886077690958636,0.28848245682046514,-0.037324576730712655,-0.01643138838280364,-0.01189495786132852,0.06003647724122899,0.16747327884228702,-0.011210443235321055,-0.09758518573990949,-0.10107748613745304,-0.027673936234393515,0.31149790774524666,4.532545991814263,-0.46205827365124286,-0.33416455198360184,0.11789086554549844,0.07632091957439613,-0.3165036423253711,0.017511198458601995,-0.0012760826012227638,-0.01615579409908041,-0.016690747298800795,0.0028051524308218,0.0015158089355785127,0.05763048659000669,0.10087077027701441,0.09499525041910895,0.0312075702841057,-0.24577107462112535,0.3726126698104699
72,0.5699227950549375,0.5699227950549375,0.0,-0.47451067498040267,-0.010880108326471127,-0.17593793076775355,-0.03656446027325111,-0.01419717450091594,-0.01181137456329396,0.06570345218171876,0.16946218868779225,-0.009663635729632136,-0.10187067766791291,-0.10373727699558799,0.11938199826833773,0.31111618435568467,4.6350589753671585,-1.467960114383228,0.03380291902616528,0.0633930066762809,0.24927664664339222,-0.13093946153587255,-0.014153425238210338,-0.0020363262097893783,0.022397515293888365,-0.0026165061478681806,-0.002518983509157649,-0.0006664420708348637,0.0909588109187065,-0.19344620005847812,0.010102850764815097,-0.1123239242115317,-0.23201833275160044,-0.6443067661058739
74,0.0634924472562357,0.0634924472562357,0.0,-0.3425614394544265,-0.02042373195072722,-0.16736340090698332,-0.026382471649940342,-0.013015857827643376,-0.012852715606470944,0.08576598358301724,0.16902773296007922,-0.011507573409467939,-0.10323112164483728,-0.02587381395931343,0.09643000630243703,0.12584627521034442,4.88285601949087,-1.4782685146034442,0.01670258059679175,0.20548859472208214,0.043683825623512806,-0.1599497201270994,0.01912467653341879,-0.0024529587714008996,0.020396334380696574,-0.003692263668174739,0.005421834367440027,-0.0005314056624482789,0.09059126718133759,-0.19940802723596085,0.006416400008885992,0.028331182191719817,-0.23632412395630198,-0.31704109213833265
75,1.0181049453027917,1.0181049453027917,0.0,-0.7142331708714238,-0.06439099277955718,0.31180530889681624,-0.040572950318712,-0.01509478562199952,-0.011470319299552716,0.06865288737574994,0.17383832428203289,-0.00959791194937945,-0.18064291994221082,-0.014789880601332017,-0.03726063860404083,0.3151822408172338,4.617461542141783,-0.5349800647947927,-0.34154155407193665,0.06604478184052542,0.22663061574558574,-0.32199582886787304,0.02051103812019775,-0.003637086829338561,-0.015260248773818902,-0.014346356086858247,0.0034659641862388874,0.0013798991438256662,0.06828955484413213,-0.02620230145850222,0.01448760668983018,-0.12015114311827813,-0.23190914819127562,0.5379390169651721
76,0.4682906976306891,0.4682906976306891,0.0,-0.2307604440874229,-0.08268153936327227,0.239266290101658,-0.1213443382768018,-0.013112679201750757,-0.0020304576084098566,0.07240562459478792,0.17704530136381075,-0.012790788930267569,-0.10783733304543996,-0.09752233032035951,0.10092052300920762,0.30392713746483757,4.792406475011845,-1.5653591456754246,0.031497458588436,0.110668409741562,0.09391843704830061,-0.12693914824542563,0.018226885092180872,-0.0024101896811185228,0.018133019825044366,-0.0006140802785578048,-0.002725030970298574,-0.0004102944052250968,0.07271486758073786,-0.20375743051062833,0.07294743511515478,-0.12521362412638504,-0.23433905554024326,-0.6135304639457186
77,0.8091433653293869,0.8091433653293869,0.0,-0.5831585528484791,-0.05728239054699635,0.3063972750443109,-0.04971931089214654,-0.019764828812055088,-0.01261238296257814,0.059704169020709144,0.1676305805354359,-0.011880208435504414,-0.09585187210808976,0.14714597967285326,0.11407386411275411,-0.2991249185905933,-0.4010244654717532,-1.5398191677636923,-0.1975533147227191,0.12821212476135946,0.16323543600239798,-0.119999115859585,0.01590999594853129,-0.003140795045457438,0.019287477363916505,-0.0001236184420695674,-0.0033000771371383755,-0.001769176266796067,0.11704281621406976,-0.20328840182601837,0.07440385324250431,-0.11470160526681661,-0.24233567730812366,-0.6430760665228663
78,0.44396340800791223,0.44396340800791223,0.0,1.9398747768580318,0.0973129389882228,-0.19887821296915487,-0.03611773412278363,-0.013244702310289236,-0.004181587664521265,0.10483258173652363,0.07094426109126607,-0.013253613745218815,0.037834500505803836,-0.015285307470739196,0.10927955975656523,0.12764250259544818,5.284748158977244,-1.455582184207758,-0.20923149723271472,-0.3269597701193452,-0.21185122371971277,-0.17580939810321117,0.028784323591910993,-0.0051103249692905015,0.018480055604311707,-0.0046543802098534814,0.0054510460374532395,-0.0017602168199639945,0.11677797860051375,-0.19643512861239631,0.027243701635874973,0.017416605727585077,0.07362105129084351,0.08102780926746433
79,0.30576811665315295,0.30576811665315295,0.0,-0.3042266269464786,-0.06958164714015247,-0.19483289413420057,-0.04120509333332989,-0.013137350958303456,-0.013274174589131306,0.1102493319847834,0.07038422287486232,-0.012843403690291855,-0.12887361348721182,-0.017407101277303383,0.11489156270687562,-0.29179540604663634,5.4380141424716335,-1.4451058656989098,-0.20228999302466466,0.23417125758825197,0.12813876575876781,-0.15108238615191394,0.04181960135766899,-0.003821749005271928,0.014281641178511384,-0.0029340961015879297,0.004804029165828311,-0.0003456949849281153,0.10579401738029726,-0.19250561563423574,0.021660761622457114,0.031248800354697348,-0.23386392877005568,0.0807878797559618
80,1.477413943229859,1.477413943229859,0.0,-0.8639169553903123,0.11273710974345885,0.0009475024383887032,-0.02387644317036086,0.0014581556884547958,-0.004230162885668139,0.09805746858067925,0.073270145714427,-0.003634725610367262,0.012012961894644958,0.13657876985534234,-0.006204857444048528,-0.3338355218317892,-0.018589605917608054,-1.36493476238976,-0.20699727328721518,0.24980266395033723,-0.4940395430319471,-0.18942577850007813,-0.01436817624807915,0.005652039799215622,0.0337795001886215,-0.02780947064430178,-0.002639862209083979,-0.001743210761913555,0.10073866998561676,-0.21526804192881066,0.07287572471490544,0.10077647539990098,-0.025668466763772324,-0.5038020465221487
81,0.0778967727709039,0.0778967727709039,0.0,-0.835909852896938,0.1306936194547612,-0.32026538968607543,-0.019030694070810927,-0.004061189007556823,-0.003437851375648164,0.024251807274293227,0.17146746004859922,-0.003747717623431096,0.004644119014155956,-0.10063474740811817,0.07844098262218702,-0.4107480333744631,5.550088287209416,-1.51883076609845,-0.19035317991266898,0.2002618718232556,-0.2314072223789836,-0.2728830083816747,-0.014670003000706006,-0.004708778681475116,0.012118521937496796,-0.02789663056941029,-0.002617022006494746,0.001107236957166531,0.11531073495332478,-0.17168543980944162,0.06481732899015047,0.08857877074290421,-0.22564442058543643,0.07157085879011005
