generation,best_fitness,avg_fitness,std_fitness
151,1.3586217815222823,1.3586217815222823,0.0
152,2.3245450973496964,2.3245450973496964,0.0
153,2.8021131760801015,2.8021131760801015,0.0
154,1.2096887929433064,1.2096887929433064,0.0
155,1.9175973190210454,1.9175973190210454,0.0
156,1.4342576286633397,1.4342576286633397,0.0
157,1.3824541870602403,1.3824541870602403,0.0
158,2.7716596103361804,2.7716596103361804,0.0
159,1.8197932468278144,1.8197932468278144,0.0
160,2.250863544600379,2.250863544600379,0.0
161,1.2270595235713415,1.2270595235713415,0.0
162,2.319968253644739,2.319968253644739,0.0
163,2.441695144954051,2.441695144954051,0.0
164,3.897724800210554,3.897724800210554,0.0
165,3.2752933956606443,3.2752933956606443,0.0
166,3.5599131290345865,3.5599131290345865,0.0
167,3.126232018233459,3.126232018233459,0.0
168,3.269044694770053,3.269044694770053,0.0
169,3.0777077850207117,3.0777077850207117,0.0
170,1.3626305308637532,1.3626305308637532,0.0
171,1.4606829137464863,1.4606829137464863,0.0
172,1.5971585696695687,1.5971585696695687,0.0
173,211.62553780195717,211.62553780195717,0.0
174,1.3481846313066104,1.3481846313066104,0.0
175,1.3693187528103539,1.3693187528103539,0.0
176,1.7859375355599871,1.7859375355599871,0.0
177,1.4968502672138522,1.4968502672138522,0.0
178,2.0346887236486495,2.0346887236486495,0.0
179,1.6250232036166445,1.6250232036166445,0.0
180,1.4484132780570231,1.4484132780570231,0.0
181,1.2313682711969474,1.2313682711969474,0.0
182,1.2384896450364309,1.2384896450364309,0.0
183,2.576785374336815,2.576785374336815,0.0
184,2.8882186437262605,2.8882186437262605,0.0
185,1.7891211809629701,1.7891211809629701,0.0
186,5.141391156598045,5.141391156598045,0.0
187,2.7648603827059053,2.7648603827059053,0.0
188,4.088283726135783,4.088283726135783,0.0
189,2.5048926708399013,2.5048926708399013,0.0
190,1.9255087517971812,1.9255087517971812,0.0
191,1.3834635035991116,1.3834635035991116,0.0
192,1.9889527893880827,1.9889527893880827,0.0
193,2.4600320267321902,2.4600320267321902,0.0
194,1.6652433717245465,1.6652433717245465,0.0
195,1.3984747233646706,1.3984747233646706,0.0
196,1.8969927409228466,1.8969927409228466,0.0
197,1.6946825453462422,1.6946825453462422,0.0
198,1.1988988734708137,1.1988988734708137,0.0
199,1.471833726131322,1.471833726131322,0.0
