generation,best_fitness,avg_fitness,std_fitness
319,142.47848966691566,142.47848966691566,0.0
320,133.5570935440533,133.5570935440533,0.0
321,124.0962975100938,124.0962975100938,0.0
322,1000.0,1000.0,0.0
323,187.21665965102352,187.21665965102352,0.0
324,148.6122177473576,148.6122177473576,0.0
325,122.62661340534441,122.62661340534441,0.0
326,1000.0,1000.0,0.0
327,1000.0,1000.0,0.0
328,1000.0,1000.0,0.0
329,139.2774443578625,139.2774443578625,0.0
330,124.75508317504091,124.75508317504091,0.0
331,171.32179380798442,171.32179380798442,0.0
332,1000.0,1000.0,0.0
333,1000.0,1000.0,0.0
334,178.2894692413954,178.2894692413954,0.0
335,1000.0,1000.0,0.0
336,123.91238739562392,123.91238739562392,0.0
337,125.64446264060948,125.64446264060948,0.0
338,1000.0,1000.0,0.0
339,1000.0,1000.0,0.0
340,169.87547510919168,169.87547510919168,0.0
341,178.4468382414327,178.4468382414327,0.0
342,121.82101930639207,121.82101930639207,0.0
343,121.83876398147194,121.83876398147194,0.0
344,1000.0,1000.0,0.0
345,185.90296044243593,185.90296044243593,0.0
346,1000.0,1000.0,0.0
347,221.17606787722855,221.17606787722855,0.0
348,123.46459610595818,123.46459610595818,0.0
349,130.5091023424959,130.5091023424959,0.0
350,123.8156832901272,123.8156832901272,0.0
351,334.20489378325783,334.20489378325783,0.0
352,142.79836904874344,142.79836904874344,0.0
353,132.5204126140471,132.5204126140471,0.0
354,1000.0,1000.0,0.0
355,128.84884441257918,128.84884441257918,0.0
356,200.89984358112696,200.89984358112696,0.0
357,137.03588759959888,137.03588759959888,0.0
358,129.4448105224398,129.4448105224398,0.0
359,130.16519719143443,130.16519719143443,0.0
360,167.52722689206382,167.52722689206382,0.0
361,184.84894800317588,184.84894800317588,0.0
362,122.6180287540616,122.6180287540616,0.0
363,171.14042568001835,171.14042568001835,0.0
364,122.13870936321585,122.13870936321585,0.0
365,1000.0,1000.0,0.0
366,1000.0,1000.0,0.0
367,139.0852140987982,139.0852140987982,0.0
368,141.1012398261807,141.1012398261807,0.0
369,123.220508042308,123.220508042308,0.0
370,144.1260727268958,144.1260727268958,0.0
371,147.623842473269,147.623842473269,0.0
372,1000.0,1000.0,0.0
373,1000.0,1000.0,0.0
374,123.12571894237804,123.12571894237804,0.0
375,143.91369189430185,143.91369189430185,0.0
376,1000.0,1000.0,0.0
377,1000.0,1000.0,0.0
378,141.7989647750824,141.7989647750824,0.0
379,143.10219957916763,143.10219957916763,0.0
380,1000.0,1000.0,0.0
381,1000.0,1000.0,0.0
382,260.68022083466747,260.68022083466747,0.0
383,1000.0,1000.0,0.0
384,1000.0,1000.0,0.0
385,1000.0,1000.0,0.0
386,1000.0,1000.0,0.0
387,131.92918458863682,131.92918458863682,0.0
388,1000.0,1000.0,0.0
389,204.88647495308527,204.88647495308527,0.0
390,126.5814242518653,126.5814242518653,0.0
391,167.6498390051278,167.6498390051278,0.0
392,1000.0,1000.0,0.0
393,1000.0,1000.0,0.0
394,1000.0,1000.0,0.0
395,189.49722850367763,189.49722850367763,0.0
396,141.47815631092362,141.47815631092362,0.0
397,140.57091840652672,140.57091840652672,0.0
398,1000.0,1000.0,0.0
399,483.62622595044434,483.62622595044434,0.0
400,140.33176771426173,140.33176771426173,0.0
401,160.74882258513207,160.74882258513207,0.0
402,161.9579099892812,161.9579099892812,0.0
403,133.82297429498917,133.82297429498917,0.0
404,146.57144170851018,146.57144170851018,0.0
405,159.6987470254769,159.6987470254769,0.0
406,1000.0,1000.0,0.0
407,1000.0,1000.0,0.0
408,1000.0,1000.0,0.0
409,148.664495235893,148.664495235893,0.0
410,123.31887076817927,123.31887076817927,0.0
411,1000.0,1000.0,0.0
412,188.64781913282758,188.64781913282758,0.0
413,132.67213925450068,132.67213925450068,0.0
414,202.41259322087276,202.41259322087276,0.0
415,1000.0,1000.0,0.0
416,1000.0,1000.0,0.0
417,144.8440749012219,144.8440749012219,0.0
418,122.01062677856959,122.01062677856959,0.0
419,127.47435589832673,127.47435589832673,0.0
420,132.78110606689754,132.78110606689754,0.0
421,133.7046988383573,133.7046988383573,0.0
422,1000.0,1000.0,0.0
423,197.47002308443416,197.47002308443416,0.0
424,1000.0,1000.0,0.0
425,125.97759170378411,125.97759170378411,0.0
426,125.07967051217632,125.07967051217632,0.0
427,1000.0,1000.0,0.0
428,1000.0,1000.0,0.0
