generation,best_fitness,avg_fitness,std_fitness,delta_element.Cd.levels[0],delta_element.Cd.levels[1],delta_element.Cd.slater[0],delta_element.Cd.slater[1],delta_element.Cd.shpoly[0],delta_element.Cd.shpoly[1],delta_element.Cd.kcn[0],delta_element.Cd.kcn[1],delta_element.Cd.gam,delta_element.Cd.lgam[0],delta_element.Cd.lgam[1],delta_element.Cd.arep,delta_element.Cd.en,delta_element.S.levels[0],delta_element.S.levels[1],delta_element.S.levels[2],delta_element.S.slater[0],delta_element.S.slater[1],delta_element.S.slater[2],delta_element.S.shpoly[0],delta_element.S.shpoly[1],delta_element.S.shpoly[2],delta_element.S.kcn[0],delta_element.S.kcn[1],delta_element.S.kcn[2],delta_element.S.gam,delta_element.S.lgam[0],delta_element.S.lgam[1],delta_element.S.lgam[2],delta_element.S.arep,delta_element.S.en
41,1.3975373159037412,1.3975373159037412,0.0,0.2974418256011724,-0.12750757381810462,0.37471783803243897,0.13541284064659287,0.0200343091376243,-0.007578465340271838,0.05073520571955717,-0.066481639978403,0.03069995414884652,-0.2401818722104596,-0.0805838149511855,-0.23466382329911906,-0.07766688522697507,0.5457094793007577,2.018295950862747,0.06172265689201595,-0.6263111627566618,-0.08971821471099095,0.14088675610658363,-0.04243923815807091,-0.0018078590891822469,0.03605878006368374,0.035261339680080744,0.0066892038243106695,0.0006569153998097453,0.12357661695563804,-0.21648046314577707,0.20333502836537332,-0.04195542068550795,-0.1724174696500902,-0.33339379182417606
42,0.8627253662956713,0.8627253662956713,0.0,0.130139311939109,-0.6692463902555539,0.3532274474356871,0.1397215500416744,0.02054710518289428,-0.007524360034171826,0.0694257068956522,-0.06872949403359509,0.032062060637613965,-0.23741226619492695,-0.16071423291992837,-0.24023139649408698,-0.04051123715825833,-2.7411824289513547,1.8644711627013084,0.0840875375986192,-0.6258037448371794,-0.15219890568788674,0.12388956557152042,0.03124303922479918,-0.014881578787349865,0.04014809146890255,0.03206814674597852,0.005451440534481322,4.382807643723598e-05,0.11868440352618037,-0.07699946268145352,0.20208184864028367,-0.026631857024297156,-0.16934237758073278,-0.04423175229011633
43,0.7552653568064138,0.7552653568064138,0.0,-1.04616148762193,-0.6433576045915106,0.390312537455503,0.2877455848656987,0.02176577973536631,-0.007029016996395417,0.06575211942873152,0.06935627510963194,0.028892711231256862,-0.036161618721017086,-0.17786885692986976,0.1510240222990491,-0.08151179543632403,-0.4731131264324908,1.7657026700149974,0.0919896775021436,-0.6234575394297837,-0.12467473123705064,0.3808670400819416,0.02751704562097726,-0.007278284792595617,0.03447509366142909,0.03157611434655633,0.0013968371219302694,0.0010442817426531163,0.13305656661126009,-0.233466115053924,0.20364352501705085,-0.037966607312734046,-0.20947685326862475,-0.032258712161624015
44,0.09973988606919715,0.09973988606919715,0.0,0.09907886906170305,-0.10605952286877862,0.3848869213844668,0.025563266951939,0.01992548579469204,0.005714475781399345,0.0374402476205966,-0.0724170280151005,0.010809168591100538,0.19516175204587394,-0.08024444222221916,-0.25520422193432957,-0.10087505457072532,-2.793388299292552,2.446879665200136,0.27765487687369594,-0.4274859914394131,-0.13531965270922752,0.1318684213654464,0.010722545494187802,-0.0026638080525342375,0.03879097918336488,0.03563953824851185,0.005973395632226621,0.00022484678197595177,-0.059117122146232104,-0.17729779940719348,0.09186151946812326,-0.11352809790943363,-0.20525107402690934,0.5288560047019959
45,1.7844058674097845,1.7844058674097845,0.0,0.06578769167250975,-0.6597072215913875,0.36383828198668633,0.13299360995187737,0.0201479664216605,-0.00673809061434448,0.05964154212315502,-0.06560818695193255,0.031311046633223094,-0.24361498100502565,-0.08009823208232703,0.027385969245299346,-0.08049398206071667,-2.434831605527357,1.9187064198584807,0.06258185859008769,-0.3975432107128811,-0.11796435163864882,0.12894451994387346,0.026924643199865178,-0.012727208911168235,0.03941952310035304,0.032839121207234395,0.005385517890614595,0.0008287773909662257,0.12864413949182363,-0.20436498009696602,0.17659143776580277,-0.04662599226707509,-0.17058570820165841,-0.0818408058856015
46,1.733440670161427,1.733440670161427,0.0,-1.1976416583625156,0.10995705684243973,0.4052960536722745,0.2929191631151906,0.02123472543178312,-0.006190184628273525,0.06383838997048677,0.19237784496913615,0.031627705631338154,-0.24259930845947275,-0.15993155441426332,0.03527604912102289,-0.09466604331323936,1.174490526710624,1.8240851367145918,0.04941609530671354,-0.4335679338824727,-0.0880843151235271,0.374804697518786,0.029924171380009162,0.005355885159429141,0.037124328408061846,-0.022888275138447017,0.005018288861356628,0.0007917788209026505,0.13211662000020885,-0.07344720898244972,0.20253973270856973,-0.037982858333789005,-0.23324043358383695,-0.0338204583238646
47,0.3868027145716535,0.3868027145716535,0.0,1.722816524344731,0.38985335014774725,0.032837328028230583,-0.10840764005576164,-0.007121198450870697,0.01042469909212966,0.10075927310836097,-0.06854111168971336,0.02012847120609751,-0.14569244959698247,-0.16555311605026135,-0.23324047003683024,0.2851755646781715,-0.9077973328602518,0.3727558232692765,0.1426727892071602,0.5744317257354412,-0.1270250371625501,-0.03553613801713951,-0.025683723027803335,-0.014531339142327092,0.03892874169036248,-0.00016758193591631665,-0.008687127903174052,-0.0008338375250152366,-0.15099123703284295,0.1925989561035033,-0.18279813035219739,-0.15144239958471006,0.13351166260369118,-0.06422667302772567
48,1.5564996757639449,1.5564996757639449,0.0,-0.886262460652965,0.17560208043734393,0.3660048080267271,0.29464939554725156,0.02042997303862508,-0.007116105579206736,0.048540205774237136,-0.08002282910137849,0.030460001205530274,-0.24854330280763526,-0.16316112098947966,0.1444349804509899,-0.08541388496800639,0.9998444766622612,1.926109622194696,0.07005880560997935,-0.432949078644981,-0.13826272987039556,0.37591170189747025,0.027746020868327642,0.005391822236691844,0.0370542209267668,-0.026160806027539146,0.0011700664210478745,0.0007357416446585902,0.12472936396983114,-0.0804467276294768,0.1979616255817166,-0.02929684792175613,-0.23225165359804145,-0.35321600920930907
49,0.5284188461674362,0.5284188461674362,0.0,0.10874241517710992,0.02056673846059942,-0.0896436518603756,0.02854489581868913,-0.0013642418065483025,0.000648304830171767,0.01306503406262699,-0.06692160801193522,0.016914934642423912,0.2187407866442843,-0.08657056120694584,-0.10116668433535458,-0.40552547888429347,0.8007566081602633,2.4863330193058726,0.060977787965218466,-0.08183196482328503,0.0651145090293026,0.13498478303534434,0.010127387551865208,-0.0019272009980767293,0.003734768571031194,-0.0356817687770148,0.008973923574864612,0.0001655787099789658,-0.07114648179969274,-0.16779380965480428,0.09380383555743899,-0.12353459528496957,-0.16983962638368855,0.5080001042206295
50,0.1458280276558659,0.1458280276558659,0.0,-0.10347806541308735,-0.21884544192390498,0.3821408727165778,0.14353472713720405,-0.0019480720743731833,-0.007629338307335171,0.04590036621303631,-0.07016135765965002,0.03264804621404965,-0.2440879843497903,-0.07638427240680501,-0.24781899421933629,-0.08215259819908094,-2.71483841773529,2.3866406958128685,0.09827014145371016,-0.41723300427716925,-0.1333776885599729,0.1436474516371753,0.008719704033794184,-0.0015943360511585028,0.038730421780198226,0.034026693793411805,0.006377278749930038,0.00016039721511113512,0.1151545223484669,-0.20835693015561574,0.08588381320138139,-0.1265109002772824,-0.19369892760576635,0.46621539433238857
51,0.9950116912228233,0.9950116912228233,0.0,1.9524237149795862,0.08654528424684926,0.36723011521690774,0.28643144290582345,-0.00549684420148619,-0.006353571362992305,0.06059609660573394,-0.0021181611556421297,0.03132858731047891,0.18420530615372743,-0.15623897015169708,-0.22780505035053789,-0.09107945874142631,-3.380561366256,1.9058338757080264,0.10440434955461497,-0.37364186260911536,-0.09886100898521732,0.3790602901141784,0.02703233947221073,0.004172160280638208,0.016379143976633898,-0.025735410506727632,0.007312018386268181,0.0006623593179999852,0.01688125447937794,-0.21633801415627274,0.20673677297437154,-0.031213512035342283,-0.14821058612776983,0.12355287996177466
52,0.15983438932235527,0.15983438932235527,0.0,-0.9845515836837269,0.07424708485689413,0.3765460612263083,0.28987402176231947,0.02226122567518274,-0.003831487281527088,0.03957416143525176,-0.006038551343385351,0.029276615096443637,-0.24081308622937136,-0.15770793422478113,0.03556897662509928,-0.27804306381324806,-0.3651334414027687,1.8489878759402423,0.14393228490375343,-0.5969739584002882,-0.11658543049999537,0.35959828805431293,0.027141292256034705,0.005228914740336134,0.03412531100611918,-0.026173779040540288,0.006983257166150739,0.001528255833661174,0.11477324218272578,-0.2033384660307671,0.17118294345045937,-0.15707543201381124,-0.2342694358893288,-0.11528085810444422
53,1.6003446341240197,1.6003446341240197,0.0,2.125139004194958,0.1942437681181528,0.35588668460007744,0.2895439408183358,-0.005354973243604802,0.005106767376842,-0.09761541042112766,0.07547591789281939,0.02300859049679746,-0.02801560595774566,-0.1645269488071205,0.024014590094139754,-0.27739012166044086,-0.33071963326430165,0.6377202986016943,0.11869907877123964,-0.05242804495696518,-0.01834201825727888,0.36001807137862896,0.025509521974406812,-0.007055172298438821,0.016254585751739103,-0.027598268564497375,0.007579080489705924,0.0013669400081935106,0.07910122563815114,-0.2085944704594127,0.17076808805776922,-0.15972785674568857,-0.230956469583526,-0.029522983260203084
54,0.8786652307050735,0.8786652307050735,0.0,0.7605608773414865,0.12635083224640686,0.20140047509940118,-0.015506245219200299,-0.005563629871096473,0.005420395561988964,0.019103282531507067,-0.00715202552716547,0.0232231394057765,0.18393785284907804,-0.03714259925534047,-0.15225457418878185,-0.15018216240579108,-3.7073295731006723,0.4880801957498022,0.23001853804194194,-0.3566976054558162,-0.04122428935238065,0.38411107243669873,0.005263970540944685,0.004046357998431456,0.0176198992283971,-0.026083557534116356,0.007216601955943754,-0.00013280601449915282,-0.13267769942589758,-0.20690780963606126,0.07922955043596969,-0.14943210491164738,-0.024316855774739743,0.544474474389042
55,0.6957281082456099,0.6957281082456099,0.0,2.12178826065945,0.14269036586471628,0.18331890174481824,0.29260128257992823,-0.005074553760990211,0.005781111339706171,0.007968187912866173,-0.006199795106769497,0.026969721348146486,0.022759988677545806,-0.03701151611192488,0.02674774340341135,-0.2831555304987614,-0.3429447028446653,0.4993107632576361,0.1427650383405199,-0.05154077123547429,-0.24758513229680323,0.3783484741496723,0.006071964366397287,0.004574791406508502,0.015370187195618445,-0.02554984028050382,0.007535472860493216,0.0014658106450832712,0.07602874009689842,-0.1075630613471995,0.1698090194246561,-0.1574876219213166,-0.020512068028921027,0.15482517818696273
56,0.2262339653806138,0.2262339653806138,0.0,2.200680099224842,0.13156557153431292,-0.16322242816883015,-0.002864884338015239,-0.0048863408581376055,0.005493906999936057,0.028420123098908706,-0.03776505032488454,0.022893012145869668,0.17681288818192664,-0.032343607941356156,-0.15300398566594176,-0.1782706233726179,-3.318665733283627,0.4434935101147115,0.23442085759262987,-0.3444740340806005,-0.0293590485110371,0.3762138696258357,0.007013630863353909,0.004917946612154327,0.01651770305611297,-0.026964031088884594,0.007455460230647085,-0.0001466636066884009,-0.04406317203407495,-0.10960882854465626,0.08064176324103556,-0.14940180442948714,-0.01505312074227283,0.5584145171874755
57,0.4382972880674403,0.4382972880674403,0.0,2.049307824841346,0.14029145141390176,0.2073802295286682,-0.010732282856250386,-0.005356801091897012,0.004957256710840616,0.01128020813049636,-0.0038234339372136134,0.022554061484034188,0.1832892156210162,-0.025632241774007913,-0.14670285455747978,-0.161947820980751,-3.5950023777907525,0.16939505136286748,0.2452831764154204,-0.3343314319682147,-0.022616809069746058,0.2974529857576451,0.006599447406417797,-0.00014879760605814724,0.015440787170310527,-0.02765877249085509,0.0071161082108336104,-0.00011962114765546976,-0.04597292798671282,-0.10646632668582423,0.08128106280537817,-0.1391229396870216,-0.02555330741024675,0.5390656418298017
58,0.7892930973775454,0.7892930973775454,0.0,2.069760676805558,-0.2507586221052427,0.19606803360507996,-0.005262312581195028,0.024860255622046995,0.005956242707841897,0.011460433454789767,-0.03410951470485666,0.027241724592632743,0.18066320939425462,-0.03683403397629914,-0.15157618137937923,-0.1672974124005442,-3.3513529783648686,1.3803469938670059,0.23661023218827149,-0.32690486069389957,-0.04034008657646537,0.3124115704794366,0.00695970881268082,0.00013346900662718902,0.019287928325555426,-0.029288843849375343,0.007746534442870115,-4.4327244244317734e-05,-0.048755006633973474,-0.12014706677594666,0.07600976699804085,-0.13597319292431242,-0.021970319029072538,0.5467624787704883
59,1.1578679517328387,1.1578679517328387,0.0,1.9817548824344229,0.042433447871528696,0.21101993019897725,-0.004542892291061085,-0.004343677613527122,0.005374969889718209,0.015840435531661895,-0.004786731693957914,0.023993267875691754,0.1921362705768388,-0.021862349252236846,-0.14628874391426028,-0.15460564787304443,-2.1490117932304464,1.407087337336126,0.24039284525516003,-0.3285826638342826,0.17213273226046422,0.26763562991187273,0.004959664552332488,-0.0004627077221036613,0.01597546451604831,-0.026453221280406142,0.007448198595440044,-0.00021739277280980254,-0.04880946739386405,-0.10449748435198192,0.07019125408433735,-0.1396249233428858,-0.023778881536043128,0.5735179937725485
60,1.768151245694214,1.768151245694214,0.0,0.7952005077569364,-0.26270001708867285,0.31719558330559483,0.18178644648808473,0.006675352975904908,0.005578993936358481,-0.0976757228703602,-0.03585195654160812,0.025027066260797176,0.1771474925984482,-0.018764486330567376,-0.15369508538266685,-0.16770814662896782,-2.0511865186317344,1.4671719648491628,0.2379014236899688,-0.2684460120648171,-0.04145322226226811,0.18576118914256767,0.006004668937802438,7.744744753679367e-06,0.024950958827881065,-0.02988605358767367,0.007568527392991627,-0.00010325509771635238,-0.04552172326808124,-0.1137183212072368,0.07407775455109533,-0.15170375430445027,-0.128926226498431,0.42021994481466196
61,0.9500586321234925,0.9500586321234925,0.0,2.1907050676710504,-0.22495919831957734,0.19723785546465766,-0.027155963900848956,0.025005582248348826,0.005039511874818145,-0.07518347238705324,-0.004623245815215185,0.023932422604382747,0.17979026054304748,-0.023025530985558484,-0.16539456310502965,-0.15261139206015617,-3.3156086434646923,1.5764264189911614,0.23608221702392562,-0.3005561838118975,-0.02642710942134574,0.31146923993985043,0.0025510837162588673,-0.00020062697363416176,0.01399392929908086,-0.028969755174914985,0.007647788911334934,-0.00016058987127914176,0.006638793536369758,-0.10403437338009969,0.07543511575325179,-0.1480614455041085,-0.027544188376626977,0.17231755657722037
62,0.965776601716003,0.965776601716003,0.0,2.1748160657714486,-0.33503785470608216,0.2152813278726291,0.0009401132483202179,-0.0049067571827485085,0.005694075372274426,-0.09906708634493902,-0.035866769489475744,0.024170338261112728,0.186459369318543,-0.026623933581942927,-0.22092664408449847,-0.1564045372450873,-3.7073388038862376,1.4643631133616815,0.23247776916174767,-0.33645024400983115,-0.042653891536619026,0.18184175335130748,0.004801923051146628,-0.0036886276220568573,0.026470864661153615,-0.01124151881243926,0.007159414089685002,-6.722428113325671e-05,0.08646830022893748,-0.10991073623934522,0.06726224555892224,-0.13665497244153735,-0.1232915535692154,0.5454968493016241
63,0.05531489935317846,0.05531489935317846,0.0,0.6854263612512312,0.0868640903537945,-0.16008994053484682,-0.00029341850659414526,0.025574268289618785,0.004967776445498867,-0.09999310225496477,-0.0015444833172975833,0.023067223841400586,-0.13904364527365376,-0.04212336976867126,-0.159180966396833,-0.29758073878441293,1.0604672250250715,1.4918522898762223,-0.3062181846091989,-0.045503983233715406,-0.020037396673567187,0.34331131298607165,0.006423076537262873,0.004875485086170507,0.016999917718731605,-0.027093166695861107,0.0077192093409936755,0.0016933684077910004,0.08244423881381524,-0.21061822517095186,0.16908545333738612,-0.15504920577816506,-0.24453342752589713,-0.14708442201171135
64,0.5861131798948602,0.5861131798948602,0.0,1.2095981639063709,-0.2727421155052627,-0.17543340238844918,0.1735069097135309,0.025219902402621786,-0.004497411032086118,0.036305666041332126,0.03230456547856321,0.026598956213270075,-0.179268810499976,-0.0146905034528797,-0.2125840047870119,-0.17958637379002296,-1.9836716305948663,1.3834473881975526,0.16971250316849162,-0.24604492398557154,0.12546732658576376,0.1994514323169807,0.03664507843349421,-0.00023726209011255828,0.03231493478125275,-0.029381066991826355,0.0035211304885911926,-6.163777851553309e-05,-0.05144731436109162,-0.24955754589547652,0.025193521664484297,-0.20067757136762432,-0.12198141374259919,0.06529554566656914
65,1.1350335868300654,1.1350335868300654,0.0,0.7653224842032351,-0.27461039497883766,0.17410510486324826,-0.007966051280807296,0.025225295635171424,0.0047683859313548405,0.022859481644656655,0.03479914310473778,0.023711921462832658,-0.17302046093490042,-0.03603555847682194,-0.16998753435056468,-0.14954701379925384,-3.7066624269230886,1.470692074355993,0.25271730724305375,-0.24134792126381033,-0.0226573272319337,0.30057639306431483,0.006246859667424054,-0.00012314746963151824,0.032027311975131395,-0.029883204664363755,0.007727996527110165,-9.292856739537281e-05,-0.04694293398906624,-0.242287349083671,0.04205008293765777,-0.14573090943554456,-0.1220215089411385,0.030183646040062406
66,1.0817454975442633,1.0817454975442633,0.0,0.7708918231919313,-0.2613282739487546,0.2067791196570412,0.0029987546035230572,0.025405692150506684,-0.004116503970873778,0.02460143076071264,0.031058465939693677,0.025977622573811587,-0.17347308181519128,-0.034411973391557216,-0.1614169286123479,-0.15875425247051655,-3.402212025353812,1.5137837473261797,0.24364267233851677,-0.24698852072248778,-0.24864700159722686,0.19123097247362697,0.005643665340470283,-0.0008166386299928025,0.032032831791819066,-0.01326261364015674,0.007606859371969435,-0.00017686847382623536,-0.13746503982963132,-0.2389882207027353,0.07213843252956365,-0.18474534967858736,-0.1074454745832345,0.058546471019176316
67,0.6084189886738369,0.6084189886738369,0.0,-0.3266355770752529,-0.27801177897724694,0.3175919091350141,0.19049759282854128,0.025419576405689745,0.006382629462551234,0.19971805194415043,0.03156611727788428,0.026183036634421036,-0.16653579775901728,-0.02365327580202725,-0.21660638625195827,-0.17573399136857404,-1.9952377775558503,1.529258294116815,0.16957731736593495,-0.27150596440677743,-0.21642759890067897,0.19892307264331288,0.006335345821993937,-0.0002675924343523567,0.03192463448127583,-0.03024360487214031,0.007900499634851506,-0.00010813019871109761,-0.047309589343919045,-0.1065212081267154,0.04388738722983232,-0.18664450301333468,-0.12557843017714743,0.03496840343287433
68,1.5988369640858546,1.5988369640858546,0.0,1.1171515031126305,-0.25827941867265336,0.3005905530710198,0.2510689263556063,0.02511952576448087,-0.0035750834858583602,0.08364847239627177,0.03751128914058084,0.010646803953665518,-0.175595154144234,-0.13697392725520363,-0.2084866885478358,0.42209391296140675,-1.9732536087007269,2.1997520301304387,0.1871978342664149,-0.2239127386295081,0.20049516832637693,0.19299151815673188,0.035278256035903816,-0.00398490141826973,0.03228131422590874,-0.010968559182589432,-0.004211094226263583,0.000998829167885306,-0.08887325834684645,-0.24573040640860278,0.03549637855625354,-0.1976898457021401,-0.1265873608236865,0.020577570400550638
69,0.09175381744143074,0.09175381744143074,0.0,-0.2745900801774308,-0.42052934364597094,-0.22620664501898546,0.2427019222631872,0.017660146765455784,-0.003941841902734458,0.08503898779596139,0.03329917315069103,0.02847548476721165,-0.21468832057930254,-0.060632901511379345,-0.1899346065398433,-0.33641381918890323,-1.2638985661625135,2.150830312787612,0.18395001907474873,-0.5335691477026991,-0.2529018677502508,0.05240605097183604,-0.005671122167738768,-0.0037828910626207177,0.03105950778280464,-0.0070164579642843505,0.004145171673744508,-0.0010890315407040222,0.10288142329731553,-0.23645987084082576,0.14455174226946577,-0.19093912711788508,-0.09424802118770148,0.040601330148910986
70,0.6401473567796396,0.6401473567796396,0.0,-0.305446267496313,-0.4166748764816659,0.30317670364789473,0.25421614277234417,0.01718333297318035,-0.003183736216728107,0.0792225056847491,-0.05072359810201128,-0.005196933942466397,-0.1669822364150375,-0.13727680521274155,-0.21221304735637303,-0.32615230745267354,-1.1492700561849922,2.155856181659715,0.017373060141595786,-0.4826674084248763,-0.26829985421721037,0.1888686306282592,0.033941567951594726,-0.003568403763507179,0.03339266686534795,-0.012718053246052186,0.003598999992846262,-0.000570642859174077,-0.08908171619456862,-0.23845081122419454,0.03818454892776446,-0.19420751284483306,-0.12344955170346417,0.04433979590532511
71,0.4516806265039208,0.4516806265039208,0.0,-0.38439006354071736,-0.039795205199263606,0.31115030598185855,0.2439563357779817,0.017311998627004263,-0.0034020650103053704,-0.08596319345600686,0.03340012252059876,-0.003975156430817667,-0.17674773212954165,-0.06371500060379165,-0.21120684173905868,-0.21006474272700748,-1.174255072078278,2.3733119228409887,0.1846843653836283,-0.5622174823927601,-0.25871346940015716,0.08422729095164438,0.0008567753728728755,-0.003600627444887157,0.031894564742222714,-0.00558681338784528,0.0037456465085703924,-0.0005570589613591893,0.10671957020209522,-0.24252297196918016,0.03949022374620714,-0.07310710205884297,0.026672218453345886,0.06532417286494452
72,1.2305088336931815,1.2305088336931815,0.0,-0.2682024181743756,-0.4087789396986117,0.32301879215376994,0.25655379406265744,0.016827516277925836,-0.0031628161219788564,0.08310512718109231,-0.0507813154041727,-0.005366064109764673,-0.21543715499522342,-0.06684584793605763,-0.2212177622024012,-0.2123337563048988,-1.341502197353993,2.1947218996348052,0.16761641547766115,-0.5356023979392421,-0.17336293056391683,0.07142420065678001,-0.006258163420397839,-0.003726078305697593,0.03097154057152776,-0.013897655951482901,0.004334570288565806,0.0005281677541930912,0.10123159392384828,-0.23629052137079332,0.046372597023243034,-0.18341185461039256,0.012249740500956507,0.08564976607769026
73,0.3058763970197882,0.3058763970197882,0.0,-1.918907677653804,-0.25611501473899567,0.2812112883553137,0.189427689217603,0.02528957937711905,-0.0034635853601984803,0.07952345442761852,0.03757620506953435,0.011193530481127367,-0.16966256009281755,-0.14158680821591396,-0.21573493810869693,-0.34681601372944204,-2.247738116703978,1.2960506082785468,0.17080395379792335,-0.2821224384941319,0.12013136779047295,0.2975216559153937,0.0017467355296748033,0.0003794663368868398,0.0325866644005835,-0.012767178062731338,0.0037017277904071305,0.0005240798210417903,-0.04793399623814798,-0.2427726160817758,0.034703580504058196,-0.18650956337618585,-0.12680931404626294,0.0640948474043288
74,0.29352142451616725,0.29352142451616725,0.0,-1.922011188348213,-0.05559840068082211,-0.21995290784379495,0.25938752966201073,0.016482745891071834,0.007477403574934843,0.08925343963011595,-0.04768282342474166,-0.0027918598645885195,-0.21112749156086474,-0.06648369771035889,-0.1924597292657272,-0.32766736486293624,-1.3171378595156185,2.261233521011585,0.020459102153801867,-0.5708199286385849,-0.2604943542663296,0.09093016546764465,-0.00394571157767537,0.007041205633344351,0.02849297492882774,-0.022428709865298768,-0.0015701486702029838,0.001877453011181321,0.1048360957899962,-0.1407844808904437,0.1441771529820315,-0.17927405561905096,-0.25593631228718916,-0.15708144290292303
75,0.6390329301832465,0.6390329301832465,0.0,-0.31290220595687934,-0.36436110248394504,0.3111015302110123,0.19159881437417514,0.00726895843129266,-0.0035831993517456764,0.04362732738426655,0.031960485998017665,0.011214968268819153,-0.18541518003528323,-0.00350156072209018,-0.1907250501193566,-0.35271751096050674,-1.943485402541441,2.207011408577827,0.19351145874539166,-0.2791887108128517,0.17793984450639977,0.20287217765113352,0.03622460908038408,-0.004090981583462695,0.027198228034097993,-0.015499267934873717,0.0034784148001745854,0.0005494417267197411,-0.08858638713622258,-0.22942286304958104,0.05699105425439854,-0.18666836128963327,-0.14127061333818403,0.05844962527352182
76,1.7810388634480283,1.7810388634480283,0.0,-0.26250400739487034,-0.04523469455443463,-0.21074192245937695,0.2583044477642411,0.017035609387904216,0.0020385827268338402,-0.08498238574861114,-0.05071506017823872,-0.004739617128714069,-0.2200968245105448,-0.06019050255217784,-0.185835272990014,-0.33466204987919035,-1.2163248331996819,2.2402026866399396,-0.27994084094630334,-0.48892040159721484,0.013332633905537072,0.06750192996573068,0.03868043877662902,0.008293122286736794,0.023342291960035122,-0.0048777275908529205,-0.0031602527879806136,0.0016685097514428024,0.10656182766673361,-0.14358184328033197,0.14473020656294378,-0.07597109207179054,-0.26027054910876535,-0.13740588370736173
77,0.4429660245941258,0.4429660245941258,0.0,-0.23207802938465605,-0.04558913752137572,-0.23414099993466642,-0.07707760479922943,0.017167431813595466,0.0077109721221712,-0.08785034522984496,-0.048545669067065506,-0.0042765693405505956,-0.21766759763319676,0.0010836216392750009,-0.18590395722313746,-0.3372414772060832,2.4378219395771374,2.200525122594179,-0.3173798921308695,-0.5788984020502672,0.02225866380759589,0.07530667431734273,-0.003969544339220588,0.0067037056582361434,0.02227326864889237,-0.0035174120757737737,0.0065148973521814355,-0.0005751796278744298,0.11032251823681227,-0.19274396607318633,0.14890100551392516,-0.0730195583335762,-0.26803798030444426,-0.12797719023591236
78,1.5742274798719018,1.5742274798719018,0.0,-0.23629728921913618,-0.025827762558435108,0.2888597002264972,-0.06826223503128981,0.016775169176039634,0.0072884562916098045,0.08364385105467839,-0.053224473990385185,-0.003801886941356636,-0.216970167157012,-0.060872248313038724,-0.18841776752167283,-0.33299398048841766,-1.2605834927660062,2.2299268888719705,-0.41144257924800076,-0.567822336428061,0.023554850963617202,0.07166649222946608,-0.004962032869731681,0.00854293365251222,0.021323287196029272,-0.007184009003716907,-0.00450778506660509,0.0018455182590466912,0.10913638075264864,-0.14113870258405015,0.14443543536971382,-0.17942022670377356,-0.25677917992589483,0.014156985399787825
79,0.09314106386432242,0.09314106386432242,0.0,0.5498068612147797,-0.04961440548369156,-0.22112290868075335,-0.08996846609648257,0.02276922888776406,0.0020970628783280876,0.04007982648763101,0.05288834386231595,0.028516755394719095,-0.21607408056394672,0.011200705131898525,-0.1841789219805856,-0.3785825112288348,-1.2386223667052505,1.1663886831728156,-0.3118496921108638,-0.5468954643620536,-0.17813541252859055,0.07553680507423044,-0.006682799132434247,0.007285182965479732,0.029084821571667585,0.013628484396677576,0.005173436284153152,0.0018243449220598264,0.14276402342508832,-0.14306218009072647,0.14244469835675777,-0.07462382421270075,-0.2668016350894701,-0.1822853464594938
80,0.7163810217275841,0.7163810217275841,0.0,0.582375608132951,-0.5269886885183772,-0.21427105809069968,-0.10219599040905836,0.023795101095595225,0.002257426114189512,0.04029561158424736,0.021758893460565983,0.029042340890952728,-0.21684783859195234,0.0034972185337646122,-0.18729495920476402,-0.3608337008412348,-0.05362125843886645,2.7044441239556107,-0.3073097378475844,-0.5753761385765181,0.020098332812153785,0.02876493429978022,-0.007319042388342023,0.006581467845151991,0.027907303166683883,-0.021753486171557423,0.004836747481837038,0.0016451492508026888,0.14494611645017585,-0.13925012184060948,0.14641119535794322,-0.24421890610778785,-0.26931238804899804,0.6317741641809809
81,0.40881034642818626,0.40881034642818626,0.0,-0.2098865298311754,-0.04367453860558168,-0.21415606918592212,-0.06721977943109914,0.015690754516740804,0.0023227602655178925,0.0849519187006805,0.04920573236808082,-0.00454785124124038,-0.2216282166504583,-0.06251674330076362,-0.18164112778990327,-0.35422628589062644,-1.2481380704264708,2.2383856482495563,-0.41969035843467273,0.07466389994433964,-0.1724007310107103,0.09684293038823988,-0.0074249753250063555,0.006903719808464798,-0.001426384573162215,-0.007121378414267715,-0.004423771558457086,0.0011377280054330344,-0.09886935920715356,-0.1421866985014385,0.14541108192205698,-0.07934042201364244,-0.2637217641341263,-0.1587511326542086
82,0.6322796719552508,0.6322796719552508,0.0,0.5194022069749362,-0.542434236264763,-0.2659955200007589,-0.05205634091058431,0.014652890750375167,0.0022161752689792286,0.04944054357165613,0.04811064509034878,0.020280686263436765,-0.2192697764234074,0.009206525888553974,-0.19127501057341456,-0.3799780873235217,2.3500046740321565,2.1924348729124326,-0.3230355700904264,0.07680044004073627,-0.17400306487429673,0.4156282375431899,-0.007177703538606028,0.007208896981790169,0.02763490466509147,-0.022629304173438586,0.0053031009126316316,0.0017882286885435661,0.11268454241000736,-0.1435243994987908,0.1447268128737187,-0.2387877502783461,-0.26820460917340727,-0.1506183341639984
